Wall time,Step,Value
1722335082.1072943,3745,322.0
1722335082.186558,3746,181.0
1722335082.3273787,3748,269.1000061035156
1722335082.6836004,3753,297.29998779296875
1722335082.7571023,3754,267.29998779296875
1722335083.2912002,3761,382.5
1722335083.4384549,3763,319.79998779296875
1722335084.8650112,3782,373.29998779296875
1722335084.935804,3783,318.0
1722335085.2434976,3787,395.29998779296875
1722335085.4697137,3790,345.8999938964844
1722335087.1584527,3813,266.6000061035156
1722335087.9488606,3823,327.79998779296875
1722335089.8872771,3848,240.0
1722335090.0351732,3850,342.20001220703125
1722335090.7695544,3860,328.70001220703125
1722335091.5224993,3869,314.29998779296875
1722335094.0297165,3902,542.2999877929688
1722335094.726049,3911,327.20001220703125
1722335095.0373144,3915,231.39999389648438
1722335095.4985816,3921,247.6999969482422
1722335096.4152613,3933,299.5
1722335096.638772,3936,320.1000061035156
1722335097.9467542,3953,219.10000610351562
1722335098.2495742,3957,351.0
1722335098.9722688,3966,219.10000610351562
1722335099.6347108,3975,378.6000061035156
1722335100.1072943,3981,325.20001220703125
1722335102.698244,4012,194.5
1722335102.868297,4014,251.89999389648438
1722335103.6328874,4023,277.70001220703125
1722335104.46502,4034,320.79998779296875
1722335104.9133596,4040,227.39999389648438
1722335105.4943867,4047,273.3999938964844
1722335108.329632,4084,285.8999938964844
1722335110.2789962,4109,451.3999938964844
1722335110.6885204,4115,186.39999389648438
1722335111.0953777,4121,231.10000610351562
1722335111.2963438,4124,280.0
1722335112.8973045,4146,326.20001220703125
1722335113.6096702,4156,292.29998779296875
1722335115.5923765,4181,250.89999389648438
1722335116.5309255,4192,281.5
1722335117.8026276,4207,516.0
1722335119.014342,4221,224.8000030517578
1722335119.52832,4227,423.1000061035156
1722335121.1490996,4246,384.0
1722335121.415491,4249,335.1000061035156
1722335121.6783686,4252,383.8999938964844
1722335122.1452327,4257,321.1000061035156
1722335124.1098137,4281,225.89999389648438
1722335126.9320192,4318,357.1000061035156
1722335127.347679,4323,359.20001220703125
